15324456707,29370630,1053976,715945,573110,143790,64449,45058,53489,51018,14,1062340,1340671227
14309303481,28589968,1057397,714639,573481,142125,64474,44833,53685,50127,14,1070117,1344790311
15447511248,30140833,1084068,732392,582145,151170,64479,45402,54218,51591,13,1051632,1317369746
16001149340,31001248,1101910,741160,584082,158038,64478,45598,54715,51976,16,1014971,1269216577
15595860235,29463591,1053620,715485,565601,150792,64460,44929,53696,50114,14,1015520,1281922396
15926071942,30685165,1090650,732212,581409,151814,64494,45600,54205,51367,13,1073442,1363031676
14474137913,29068236,1069586,723224,570801,153337,64462,45089,53153,50514,14,952480,1192929810
16574680396,32658020,1145564,764171,604747,160380,64500,45999,54792,52546,14,1076711,1352118705
14750191389,29087619,1064192,718801,568788,150916,64468,44726,53408,50919,15,970602,1214738656
15930634055,31944005,1121135,747864,596802,152059,64463,45338,55183,52164,14,1023236,1277883275
16321513993,33043872,1141264,758746,602314,157431,64531,46308,55091,51682,14,984419,1220277782
15822275589,32937565,1136716,753507,600888,153619,64480,46256,55359,52209,14,960533,1189824683
16576398239,32897262,1131666,752344,600402,152967,64481,46040,55506,52690,13,925101,1146565371
15690879553,31888506,1121838,744152,596362,148763,64485,46021,55547,52208,16,1008367,1262877053
15459915413,30863506,1098901,730586,586357,145216,64479,45708,54982,52014,14,904538,1123193019
16404602843,31430614,1084206,722884,579747,144103,64500,45486,54533,51175,15,1007669,1265098390
17194321205,32611847,1117116,740335,594827,146512,64496,45691,55104,52222,14,1023685,1279679144
16108498240,30283124,1060827,708564,569263,140251,64441,45104,53531,51104,13,935399,1167104143
16671403560,32090429,1121145,743073,593395,150699,64504,45563,54916,53296,15,1074333,1351040285
16582017987,31516742,1110214,736796,588736,149121,64494,45590,54426,52381,14,1063738,1334043634
16823648633,31789685,1106862,728653,581099,148531,64513,45478,54034,52713,14,1042281,1307110231
15954037917,31430045,1127251,735583,589190,147383,64511,45230,54057,52503,13,1030379,1301776923
15238437462,31267677,1139532,739190,593890,146319,64533,45578,54329,52306,14,978726,1231335686
15589347635,31669181,1136696,731485,590239,142174,64550,45743,54404,51537,14,1015327,1274648485
16001208466,31931504,1136177,729130,589145,141008,64541,45840,54347,51181,13,1013549,1274881261
15975584374,32690555,1161069,742120,598872,144279,64541,45782,54826,52365,13,1126120,1420169397
15150190068,30618261,1102842,710096,574919,136153,64538,45466,53503,50601,14,994400,1254386781
17482829908,34116253,1166413,744703,599265,146484,64554,46336,54690,51862,14,1102364,1392641296
15544388788,31517168,1125764,722404,584425,138953,64546,45894,54240,51221,14,1013907,1256636915
15616389718,32363515,1142985,731764,588591,144205,64547,46043,54705,51661,15,991394,1237525187
15668600629,31778571,1125484,723304,583687,140665,64527,45770,54239,51322,14,963772,1200397466
15926163038,32222567,1116391,715524,574110,142391,64525,46023,54623,51731,16,1082718,1375572058
15918183501,32748054,1139764,726994,586511,141506,64545,47283,54558,51767,14,1055410,1324486851
16044920669,32864684,1136928,729563,587461,143108,64536,46461,54388,52235,15,1025125,1300273817
16145741516,33080030,1136882,729945,590762,140129,64553,46187,54477,51571,16,1143858,1460163300
14186220977,29174244,1052120,684485,554008,131371,64492,45108,52275,49055,14,1075560,1383650502
15237268233,31708102,1104971,714895,577284,138549,64526,45541,53514,50663,14,1092631,1395055900
15723358188,32163023,1142658,732658,590997,142658,64635,46182,54879,52058,15,992351,1247640067
15966022622,33364467,1187845,751341,605294,147143,64740,47355,56183,53064,15,1061458,1345216793
12820166379,27174588,1013054,659234,529514,130642,64532,44272,52883,48998,14,892982,1131041996
26875103869,26804654,595654,377970,115650,262697,48037,61325,44517,45783,13,1141658,1058620665
36626058580,36207464,766579,454589,136039,318985,52527,62780,50941,50804,12,1658363,1583958441
34106606906,33702071,717779,439340,132299,307456,50856,62416,49778,49572,13,1376928,1287754377
34929502821,33339155,732517,448541,134472,314500,51097,62441,50437,50359,12,1539411,1460153270
33410463514,31721235,727085,446023,132325,314131,51094,62350,49563,50004,12,1374361,1236532338
34280256948,32291824,723896,447094,132537,314992,51075,62131,49804,50084,12,1330669,1197043978
34231688178,32721977,741728,456797,136305,320925,51831,62200,50885,50686,12,1401800,1278043392
30764839069,29361608,679808,429190,129542,300047,51012,61576,48682,49028,13,1312119,1209087168
36539228617,34338953,728129,449348,135763,314024,52384,61800,50614,50754,12,1341558,1220055267
31089324042,29521994,665627,421949,128380,293982,50945,61206,48732,48598,13,1265697,1139322520
34720246798,32948095,716103,446391,136404,310413,51572,61789,50838,50513,12,1462267,1367543659
35771059310,33762979,731058,455749,137282,318900,51750,61865,50750,51040,12,1487081,1386601269
33108123165,31237437,691319,434363,131636,303159,51563,61522,49590,49602,11,1337636,1211246855
34655928761,32735687,715549,448106,134403,314124,51461,61675,50820,50322,11,1419903,1336574682
34163132999,32138145,701009,439833,133747,306500,51809,61596,49856,49724,12,1454698,1398873733
33953760698,32180984,703473,440729,134139,307005,51847,61676,50072,49607,12,1360037,1275362326
34081866143,32325231,710587,446930,134983,312394,52014,61739,50123,49880,12,1356293,1259218870
36673383156,34565469,734520,459615,138102,321928,52360,61997,50883,50785,13,1465990,1365683330
33697411143,31809351,697660,440575,131703,309293,51962,62013,49278,49159,13,1298577,1220781125
36521147524,34502537,735149,454683,135421,319688,52872,61958,50270,50259,14,1414141,1299884454
33351271515,31759375,707228,442195,133834,308790,51831,61812,49499,49858,12,1409350,1335673602
32880284423,31399949,705629,440831,134150,307166,51780,61766,49604,49697,13,1400957,1365335785
34925941179,33119735,722561,448509,135286,313674,52092,61925,49864,50312,16,1537081,1511946042
35219305293,33339362,726910,453004,135944,317473,52054,61844,49964,50261,15,1477501,1434244598
35015219422,33054007,718612,447099,134869,312674,52326,61923,49831,49930,11,1399711,1344624750
33733896909,32144647,711378,444603,135182,309846,51963,61952,49314,49808,11,1452997,1391010940
35793322311,33936238,730586,451859,136847,315478,52238,62133,50275,50150,12,1443273,1330304993
36932609337,34972523,746155,457318,137721,320041,52664,62212,50696,51090,14,1515879,1430207378
33644440702,32000371,714769,444012,134246,310177,52460,61896,49479,49958,13,1401755,1346014985
34975410915,33245864,738773,455964,137184,319227,53301,61993,50210,50227,13,1431703,1370548151
32073149491,30872530,710076,441936,133921,308454,52545,62030,49291,49252,12,1411810,1326776663
35565188174,34387728,779833,466330,141357,325422,55188,62473,51771,50934,12,1635163,1627304217
31417597989,30513608,703384,436828,133548,303687,52530,61685,49310,49408,11,1445727,1402108703
35749534936,34494047,757331,461461,139764,322126,53903,62235,50811,50874,13,1679575,1699965668
37011640754,35929879,769443,465180,140693,324949,54281,62500,50967,51176,13,1542505,1514186658
37669789307,36559934,766997,464025,141337,323144,53758,62366,51393,51139,12,1489989,1405111474
37746330777,36830151,769511,466986,142064,325367,54271,62272,51209,51051,13,1451573,1360135437
37265648392,36262594,765274,464921,141899,323464,53948,62246,51163,50966,13,1617573,1562402369
36130238278,35280722,750804,456179,140047,316579,53918,62161,50652,50639,13,1504577,1448206763
35482858529,34698262,745583,452312,138577,314164,53482,62477,49513,50096,14,1377549,1284589044
36251498259,35890694,781136,470007,142445,328030,53950,62702,50435,51155,14,1517418,1438377551
33770717611,33335079,747523,452548,138077,314890,53323,62498,49689,49956,13,1279022,1161214529
36704663310,35934966,786379,468768,143570,325621,54496,62765,50775,51581,13,1458017,1278143053
37053286476,35906115,771179,462364,142027,320802,54063,62677,50597,51032,12,1386263,1257521452
35933143251,34963147,772523,457466,140807,317094,54011,62862,50235,50858,12,1340942,1191247285
36891224926,35852971,812043,484852,142012,343287,54336,63127,50650,50728,12,1412353,1298305359
37059958388,36215080,838986,501911,143104,359259,54827,63291,50663,50915,14,1464194,1355799495
37426303731,36379037,800198,465226,142073,323602,54456,63280,50786,50756,13,1391924,1255416951
36789681108,35919204,805790,468579,142516,326495,54496,63297,50862,50788,13,1509014,1438448807
39246229875,38128939,823930,472847,144887,328439,54624,63440,51650,51185,13,1471467,1341048958
35769956077,35046714,786668,454323,141005,313742,54299,63275,50237,50002,12,1309305,1184620431
38945084260,38196535,836434,476792,149006,328251,54877,63405,51602,51143,13,1434493,1295090965
36482553562,36064415,802931,464628,144332,320733,54205,63296,50605,50184,13,1411132,1314271540
37943593893,37422588,817384,470745,146302,324905,54650,63430,51292,50983,13,1427231,1321278771
36677968656,36046573,811627,466701,145329,321838,55258,63637,50733,50581,12,1418929,1304559097
36222088407,35668274,803395,463922,143749,320627,54332,63233,50872,50483,12,1396324,1268339981
36781092301,36315332,823627,476438,145606,331278,54376,63423,51128,51049,12,1519408,1458915894
36392281276,35863749,817624,467625,143136,324954,54523,63509,50713,50891,13,1450174,1386186255
11875132818,11657433,327393,231732,75687,156313,38957,55931,29055,30358,12,458731,424687061
37835071901,36851818,815213,468310,142948,325830,54420,63519,50652,50919,13,1478141,1388712841
33431839807,32701249,755474,444484,136255,308669,53417,63269,48182,49275,11,1387171,1340436420
36405319757,35547826,786677,457750,141176,317025,53731,63360,49982,50251,13,1511248,1469543091
37476152475,36844607,834165,470099,145138,325428,56312,63433,51561,50615,13,1380727,1314977576
